mcolyer,20,5,83,111,0.05405405405405406
benogle,41,36,79,4,6,82,6,11,15,16,10,120,5,2,8,5,195,643,0.029548989113530325
kevinsawicki,63,3,4,55,22,100,200,448,0.017857142857142856
nathansobo,2,297,63,363,0.011019283746556474
tclem,1,1.0
benjamin-42,5,15,21,0.14285714285714285
MasseGuillaume,1,1.0
importjake,3,3,13,55,84,5,15,2,3,166,351,0.03418803418803419
clhynfield,2,13,16,0.1875
joseramonc,53,7,237,11,164,204,371,346,1395,0.007168458781362007
gregplaysguitar,1,1.0
simurai,163,3,22,2,4,8,12,51,63,2,172,6,2,8,13,23,26,62,298,5,168,3,88,70,12,50,1340,0.022388059701492536
cmbankester,2,3,0.6666666666666666
as-cii,10,11,0.18181818181818182
lee-dohm,4,5,0.4
janwijbrand,7,8,0.25
koraktor,1,1.0
ryanolsonx,41,121,164,0.024390243902439025
jasonrudolph,7,8,0.25
