id,date,creator_login
127970594,2015-08-05 11:51:42,mnquintana
138621497,2015-09-08 16:26:00,mnquintana
120537416,2015-07-10 21:50:22,mnquintana
111436842,2015-06-12 10:09:27,mnquintana
111519081,2015-06-12 15:00:05,mnquintana
107625053,2015-06-01 16:27:38,mnquintana
105968227,2015-05-27 15:46:18,mnquintana
103974504,2015-05-20 17:56:19,mnquintana
91395924,2015-04-10 01:29:48,mnquintana
93986683,2015-04-17 13:32:28,mnquintana
94830277,2015-04-21 14:56:37,mnquintana
101711719,2015-05-13 15:14:35,mnquintana
101715921,2015-05-13 15:31:01,mnquintana
93990137,2015-04-17 13:52:07,mnquintana
93993313,2015-04-17 14:10:21,mnquintana
101865310,2015-05-14 00:34:18,mnquintana
109339934,2015-06-05 15:56:02,mnquintana
