durations,datelimits
148.0,2011-10-19/2012-03-15
108.0,2013-08-01/2013-11-17
78.0,2016-10-13/2016-12-30
42.0,2017-06-07/2017-07-19
35.0,2017-09-13/2017-10-18
49.0,2018-06-11/2018-07-30
