durations;datelimits
722.0;2017-01-09/2019-01-01
66.0;2016-11-04/2017-01-09
20.0;2016-07-14/2016-08-03
23.0;2016-05-10/2016-06-02
16.0;2015-12-18/2016-01-03
14.0;2015-09-09/2015-09-23
13.0;2015-06-17/2015-06-30
11.0;2015-04-21/2015-05-02
13.0;2014-12-18/2014-12-31
9.0;2014-11-06/2014-11-15
8.0;2014-10-02/2014-10-10
62.0;2014-02-18/2014-04-21
46.0;2014-01-03/2014-02-18
