id,date,creator_login
135988657,2016-02-24 08:07:27,simurai
135998483,2016-02-24 09:06:25,simurai
139435885,2016-03-09 00:31:50,simurai
139470915,2016-03-09 04:09:32,simurai
139480010,2016-03-09 05:33:00,simurai
140975661,2016-03-15 13:42:49,simurai
141746519,2016-03-18 01:07:47,simurai
154386296,2016-05-12 02:56:00,simurai
155666402,2016-05-19 06:56:09,simurai
155685398,2016-05-19 08:55:50,simurai
160366327,2016-06-15 08:32:38,simurai
162459390,2016-06-27 14:02:32,simurai
162856013,2016-06-29 07:11:56,simurai
162904624,2016-06-29 11:41:37,simurai
163290069,2016-06-30 23:40:44,simurai
163323490,2016-07-01 05:41:50,simurai
163382392,2016-07-01 12:07:58,simurai
163495582,2016-07-02 01:17:31,simurai
163502317,2016-07-02 05:06:35,simurai
163997969,2016-07-06 04:53:03,simurai
164000065,2016-07-06 05:18:52,simurai
164250909,2016-07-07 07:59:14,simurai
165218329,2016-07-13 01:38:35,simurai
172645540,2016-08-23 08:56:10,simurai
174889117,2016-09-03 09:49:46,simurai
174889649,2016-09-03 10:05:40,simurai
174903786,2016-09-03 16:14:16,simurai
176539071,2016-09-13 03:23:01,simurai
184116324,2016-10-20 01:50:12,simurai
185286527,2016-10-26 03:09:40,simurai
185563463,2016-10-27 03:14:35,simurai
186051435,2016-10-29 01:21:21,simurai
186055049,2016-10-29 02:44:18,simurai
187472222,2016-11-05 02:44:12,simurai
188439306,2016-11-10 07:34:11,simurai
188891563,2016-11-12 04:25:55,simurai
188895512,2016-11-12 06:24:34,simurai
195734796,2016-12-15 07:25:13,simurai
200265359,2017-01-12 02:48:32,simurai
201179712,2017-01-17 05:27:34,simurai
202023200,2017-01-20 01:21:07,simurai
202758681,2017-01-24 08:55:58,simurai
203530290,2017-01-27 00:32:16,simurai
203576995,2017-01-27 08:03:06,simurai
203624351,2017-01-27 12:30:01,simurai
209365099,2017-02-22 06:33:40,simurai
211706145,2017-03-03 14:42:31,simurai
214250882,2017-03-15 00:52:33,simurai
215162058,2017-03-18 03:04:03,simurai
217438346,2017-03-28 03:32:01,simurai
223309122,2017-04-21 08:06:40,simurai
223371223,2017-04-21 12:38:52,simurai
226179312,2017-05-04 05:12:20,simurai
226936154,2017-05-08 04:42:07,simurai
228584649,2017-05-15 01:11:17,simurai
231268363,2017-05-25 08:00:58,simurai
232176547,2017-05-30 08:22:25,simurai
233807553,2017-06-06 07:52:28,simurai
238825044,2017-06-27 11:51:11,simurai
240292863,2017-07-04 01:53:08,simurai
241226862,2017-07-07 10:42:47,simurai
251409026,2017-08-19 07:58:23,simurai
289893436,2018-01-19 08:11:11,simurai
301285279,2018-03-01 05:46:03,simurai
304585945,2018-03-13 00:19:34,simurai
311885583,2018-04-06 08:15:07,simurai
313131354,2018-04-11 00:14:41,simurai
316682394,2018-04-23 06:47:37,simurai
317491944,2018-04-25 06:19:12,simurai
331894421,2018-06-13 08:34:47,simurai
333563178,2018-06-19 08:11:07,simurai
335309723,2018-06-25 08:35:54,simurai
340858510,2018-07-13 02:21:30,simurai
340986098,2018-07-13 11:36:58,simurai
342113644,2018-07-17 22:36:50,simurai
342235098,2018-07-18 08:53:36,simurai
342583893,2018-07-19 05:29:22,simurai
342722551,2018-07-19 13:13:20,simurai
342957749,2018-07-20 03:10:14,simurai
342986770,2018-07-20 06:21:12,simurai
343475601,2018-07-23 03:28:40,simurai
360164568,2018-09-14 05:45:14,simurai
367111769,2018-10-05 08:34:54,simurai
382957180,2018-11-21 05:04:25,simurai
384647548,2018-11-27 06:44:05,simurai
385125843,2018-11-28 06:50:14,simurai
393361699,2018-12-21 08:17:05,simurai
397702346,2019-01-10 07:22:34,simurai
407593583,2019-02-07 08:49:38,simurai
414964657,2019-02-27 06:26:01,simurai
