sha,author_id,date
d3067cec4afd1e4d99649da58c4b9ef3a19ae70f,Tiriel,2018-01-24 09:19:02
9427c4c0e2b4ab343457d8d694eb6a99fdf55e5a,rachelnicole,2018-01-24 17:28:25
70128eb4cc3f8bcfd32d834fffb3911c1c328bd2,rachelnicole,2018-01-24 17:28:56
bca6004e9eac863ed1ac92ecf8314e13c1d5c3f2,zeke,2018-01-24 20:09:12
8113d66c79acc939faad593f028dd1b8aa9d44f7,RichardLitt,2018-01-25 19:20:17
88313eec58b81031c4c401efbaa6d1f065fc71e7,JCMais,2018-02-13 14:57:24
f5eb45776369ecae725155b4bb777f81cb12138b,rajasekarm,2018-02-13 11:40:55
b295d262544f599843c939a9ba889269ec26e7fa,JCMais,2018-02-14 19:12:54
64f4e8366060234da589be7600b824747499a83f,srl295,2018-02-16 00:29:22
547ac46ceb30aa46ea0eb396a9cbf25fdf7b25bc,srl295,2018-02-15 22:56:48
12f68c7aca57585706f3a3f7092b4d8dbf33ae63,Toinane,2018-02-18 13:25:46
9feb81ca3a00d112efea51f90e9cd405a51a7eb3,ryo-a,2018-02-18 17:07:13
d058ed31665ce928d3ef4e6df2ccd69c7369bc72,RichardLitt,2018-02-22 12:26:04
60b93a5ebb758673cb1089fcdda022088fcfb0a7,TiagoDanin,2018-02-22 19:43:31
0ec7f1387d9959bd26b70789cd5b2e339b33865c,RichardLitt,2018-02-27 17:24:45
86d2ed5f95ea8068494967d3a32b80cd621c6f99,lukaszewczak,2018-02-28 05:10:35
37121ff06f2ad09aee53800bdbf76e5e3627739f,Volem,2018-02-28 07:32:44
9b965316e3ad9abff98ebf0cbbc083fd73f120a1,Volem,2018-02-28 07:35:27
6d41156ee653530665ec0948dfbe729e47e4e7fb,Volem,2018-02-28 08:14:28
d72c5dec0c8387c5424b49ed3715add2e2151ac6,RichardLitt,2018-02-28 18:39:11
19cd2c7528d1d1bd4077f5fde322dfc5c9969b0f,RichardLitt,2018-02-28 19:28:44
f94aad25df34401ea1716263f7b85cd657ca5085,RichardLitt,2018-02-28 20:06:04
66a4a0d8ffdd7b826a3526d3e5ece23b5d8b881f,lukaszewczak,2018-03-02 04:31:06
80dce1eed04ff98a70c7e074776b5dcbe6b373e9,TiagoDanin,2018-03-03 14:27:39
853f9ec4c3e19889b31282a5c1a6b7af2ae377ab,RichardLitt,2018-03-03 15:25:00
ff52a44cfa687c5869963fc5231f3e0ca3aa39f0,RichardLitt,2018-03-06 19:55:21
a0783a0128e1451b1c44895827872b7ee4e16e76,RichardLitt,2018-03-06 20:08:00
076049b207648c4fc87f53c5914dbad03c5c805f,FranzDeCopenhague,2018-03-06 23:38:55
7696358fd61279621878f25c2854706b1aa244fa,LaurentGoderre,2018-03-07 11:23:34
e2c7bfd0a8e68a8d0abaa187b8a291534a7be2d4,RichardLitt,2018-03-07 19:23:06
5b09c149b1289ac2660770ca9f1ba096eb8b3d0a,zeke,2018-03-08 20:57:50
60917b5b8903f7147ba397bb161b94329e4128c7,zeke,2018-03-08 21:01:14
5c90a79a8f2a8f089c162a866db996a1cf56f567,RichardLitt,2018-03-09 02:38:55
93aab00fda5088abe2f0b9217e04ac25ae8af75f,RichardLitt,2018-03-09 02:39:27
80d34bfb8dafb5d463263538558e30dc1743e7bd,amorist,2018-03-09 06:09:23
2cf07a8b0d4f9db8a706b1cbb8d606b03b5bd6a5,amorist,2018-03-09 06:11:47
96ef269fc40a13274b68f2af277143962d5d02be,amorist,2018-03-09 06:25:27
790dd703474528e320479b1dc15c900afa8835cc,amorist,2018-03-09 12:56:33
e6a48d8e210736a3b9a85f31fde84642eaa24de1,amorist,2018-03-12 12:33:26
520c4b121659b75b87c9e1c950a9ac5ba1553817,amorist,2018-03-12 12:41:37
ad0abc5c0afba51acc42a9cf04ffd9efa2736576,amorist,2018-03-12 12:50:27
0dc8dad0042078abd373830cb5ef5f8b8a4d29b4,RichardLitt,2018-03-12 14:41:55
f43320d4ac15f757980ae3b610a9a002047638bf,RichardLitt,2018-03-12 14:42:06
fb0ac8db3626503016f7e5ece836c02fb7d8f1b8,RichardLitt,2018-03-12 14:42:59
22ee29f4416ef3cf0fc07b66779e8ca978e79d35,laosb,2018-03-14 01:36:26
e940ae01414ce24c21c35535551b512ae8b25b48,iAndrewCA,2018-03-15 20:18:28
2c75b0b5b26688903a83041d5bea800ae797a7fa,RichardLitt,2018-03-15 21:43:56
100a5f663f91e18268a8bd2bd55008c458573701,laosb,2018-03-16 01:25:28
9222c9675ae65d738c0fd74b1511289198db7cf8,RichardLitt,2018-03-16 13:34:48
62b7820b15001438cff6b69e5ecff7a230c20dc2,TiagoDanin,2018-03-21 12:37:30
c3e997ef9ad683ac6209f242a8f71a2599ebbda5,RichardLitt,2018-03-21 13:16:36
2c2c14c7d0b0cc735f873fce25c4239bd71a8b74,zeke,2018-03-27 18:17:02
88642961f95c7da28a7c17000489a9f3fbc97f0d,zeke,2018-03-27 18:17:35
ddf9f5e928336baca6ae98f8743b164610ba5ea5,zeke,2018-03-28 19:35:13
8f423e8389c8846c02889db115556c2cb088edd8,zeke,2018-03-28 23:05:03
3dcade08fcc7aba802bd355fa5d2d629377503ab,zeke,2018-03-28 23:29:47
363b1baa8b39cda7ce644e8da39c60fc668f21f0,zeke,2018-03-29 04:25:13
17bcfb7949bd7812e1ee2ff187ef139f17f13f94,zeke,2018-03-29 19:09:50
3d893a80c2ab0e0e7514a47d9d7c69d169da92ee,zeke,2018-03-29 19:15:31
1a8b95e74dcfd375a4f79ae6cd74bc3daf0449c7,FranzDeCopenhague,2018-03-29 21:12:30
a85211cecadb29164357e31b3637d26cbd5c4892,lukaszewczak,2018-04-06 04:19:22
bdb4f55b0977c03a471abfd488173316e3a14c58,maddhruv,2018-04-06 14:28:40
3002e33d7e158d2dd29c402eb0c62e679856d751,maddhruv,2018-04-06 19:39:57
b2760724bfff2b676f15751b50617803d0271fc6,lukaszewczak,2018-04-09 04:14:53
1f704c7bce87fe9cd41fcbe2d0ea649b446f00e3,lukaszewczak,2018-04-09 04:19:31
fd7105608f89a2ec659e316566c4dd15caee9d56,maddhruv,2018-04-14 05:10:03
c52c3d13b7040fbe0b5706ba6a37b12b1fdb357c,zeke,2018-04-14 17:11:54
dc22988ede98fe016c3dfee322dc49e8eabb7fc8,laosb,2018-04-17 00:54:51
62f53304b7afd1a541aa6ef113a0d1336133dcfd,lukaszewczak,2018-04-18 07:48:12
f2f7f33756432f36295ac0c14c2110b905994aed,lukaszewczak,2018-04-18 13:20:11
70afc826a96e3aef18951fad6a1ec0d87fafa786,lukaszewczak,2018-04-18 17:15:13
ce174d857ca01de6712b4b692682732b00e95c59,zeke,2018-04-18 18:00:13
1c75a7f4c0483dc33effb3dee02fc77ccfb682c8,lukaszewczak,2018-04-18 18:36:27
bc0107864f6ba0471b517f59166c6067c3aec3cc,TiagoDanin,2018-04-18 20:52:19
654ac8d7423008769ed6ad7a05d9788797a03d55,laosb,2018-05-02 08:25:41
78ca788a6671bceb02db2d70653e6c46477729d9,amorist,2018-05-07 13:32:45
545deb9246f7e1bd582e2cc843cc4c46d543f6e3,RichardLitt,2018-05-07 15:30:04
b95a598482a7b7d94a61d49d3c4d38e6f694bac3,zeke,2018-05-07 22:57:11
fd011653d226b5f15f34440521ac25ad0e6c2322,zeke,2018-05-15 03:46:58
34aa6157b363cffd03273d10578b232649acb6c0,zeke,2018-05-15 03:59:12
d2d9b20287053741d418a2dfbfc550ea8809bf7b,lukaszewczak,2018-05-15 11:59:42
dd7aefa921b2a7f5e65dae5b435373e3a53c36a1,zeke,2018-05-15 15:21:09
98304e03918079a97b5da5f97dbdc8c14ee4eeda,zeke,2018-05-15 15:27:37
a741eac9e4501ec618c8bf46b86a48176bec6f8d,zeke,2018-05-15 04:04:30
fdc7de9d749ba3c7cdd02126022a18f62ff0b5e2,zeke,2018-05-15 15:22:29
c140456d82794ebfcf4160d037a589dab4d3d6b2,RichardLitt,2018-05-15 16:02:26
f5a6ba570aeb46512e869a23d345b82f9aa9165f,maddhruv,2018-05-15 16:47:36
9eb3941e3706d1687179e3dd6fecb551898ed5b9,maddhruv,2018-05-15 17:01:21
0d753d68b2e284880519eefa64c9dd57b9f94e1c,zeke,2018-05-15 17:08:24
d5733b041b220432a05a5acd7fa141e4f46f3448,TiagoDanin,2018-05-15 17:52:10
fd4e87654ea8d9be4dc6cb1f0e1eefe85914d5ff,zeke,2018-05-15 20:12:38
fa3052ee5f8c271e5b0872ecf5e67256cb497c83,zeke,2018-05-16 02:12:43
83ceb37b8232b7204688d6752993b0404a67664b,ryo-a,2018-05-17 02:22:51
e89bd5894c3230998062cab9bf165849298370cb,maddhruv,2018-05-17 12:22:53
3253ffc5328edf582483e7f51055beaa5c108cd7,ryo-a,2018-05-17 12:54:16
0b1f5d17094b45ff855f64cc4d1eff95925c6f20,TiagoDanin,2018-05-17 14:16:48
2ce2e76f7ce32d05fc41a04f59e130de96fb85ad,zeke,2018-05-31 13:28:50
e9e0e27bb1c2a95e86138ba546621c7de8f71f68,maddhruv,2018-05-31 14:22:49
bf7545b8969b7bf84f5996288cd186d621e8625d,maddhruv,2018-05-31 14:47:55
8d6b7f93ae7de9dcfda3490b8900cb0f7c6bb464,Andrulko,2018-05-31 15:14:43
b07f64b5b1a29838d2666f7a40447cab4d2ee38e,maddhruv,2018-05-31 15:20:42
a377fc58d54b85a55fd74c3b4c70591eb45161dd,nodejs-crowdin,2018-05-31 17:02:17
a718e781f3097cdfaff6851812a4519f306719c3,nodejs-crowdin,2018-05-31 17:02:18
663f6bdbfe759ba6223e5a84ce1353a73a28e197,nodejs-crowdin,2018-05-31 17:02:20
c5a398d44af66ee74026b4ca998e10675f01dfb2,nodejs-crowdin,2018-05-31 17:02:21
5258803027ca0c405a33530465dbcb236ca627d5,nodejs-crowdin,2018-05-31 17:02:22
ec97fde0adace94e65303271e6bd8863a7eca086,nodejs-crowdin,2018-05-31 17:02:23
9b99eae206a6546eb7bb381d0e819aeb57763a43,nodejs-crowdin,2018-05-31 17:02:25
2c174dc371d94a135af7d809cc9149f808d2dcbd,nodejs-crowdin,2018-05-31 17:02:26
b695b70197af3fe2d012510819eb18878e5d5b4c,nodejs-crowdin,2018-05-31 17:02:30
0a3cd75d8f36ce40a90e2e48d41762afe5179f93,nodejs-crowdin,2018-05-31 17:02:31
5ad905823eece4d743540b5c28e40e323f0e3e9e,nodejs-crowdin,2018-05-31 17:02:33
547e1b318738b0e1491bc8e7bade84be9de4ead1,nodejs-crowdin,2018-05-31 17:02:35
abb221c4578c223cdbdfd41f3af7f8f7d49a896a,nodejs-crowdin,2018-05-31 17:02:35
5bc419be6ad3c4c80b700e7a484c27f9e480cc8f,nodejs-crowdin,2018-05-31 17:02:37
c05b8b3fc25ceb8e96674f6a9393b3195297c969,nodejs-crowdin,2018-05-31 17:02:41
