durations;datelimits
2016;2019-05-07/2024-11-12
43;2018-11-16/2018-12-29
34;2018-08-29/2018-10-02
99;2018-05-17/2018-08-24
21;2018-04-26/2018-05-17
24;2018-03-23/2018-04-16
