durations,datelimits
12.0,2017-04-07/2017-04-19
11.0,2017-07-20/2017-07-31
9.0,2017-07-31/2017-08-09
19.0,2017-09-04/2017-09-23
119.0,2017-12-07/2018-04-05
52.0,2018-04-17/2018-06-08
66.0,2018-06-08/2018-08-13
11.0,2018-04-06/2018-04-17
12.0,2018-09-06/2018-09-18
28.0,2018-11-20/2018-12-18
21.0,2018-12-18/2019-01-08
16.0,2019-04-30/2019-05-16
12.0,2019-06-06/2019-06-18
