"[46, '2014-01-03/2014-02-18']","['sot', 46, '2014-01-03/2014-02-18']"
"[62, '2014-02-18/2014-04-21']","['sot', 62, '2014-02-18/2014-04-21']"
"[11, '2014-11-06/2014-11-17']","['sot', 11, '2014-11-06/2014-11-17']"
"[7, '2014-10-03/2014-10-10']","['sot', 7, '2014-10-03/2014-10-10']"
"[13, '2014-12-18/2014-12-31']","['sot', 13, '2014-12-18/2014-12-31']"
"[11, '2015-04-21/2015-05-02']","['sot', 11, '2015-04-21/2015-05-02']"
"[8, '2015-02-16/2015-02-24']","['sot', 8, '2015-02-16/2015-02-24']"
"[13, '2015-06-17/2015-06-30']","['sot', 13, '2015-06-17/2015-06-30']"
"[14, '2015-09-09/2015-09-23']","['sot', 14, '2015-09-09/2015-09-23']"
"[16, '2015-12-18/2016-01-03']","['sot', 16, '2015-12-18/2016-01-03']"
"[23, '2016-05-10/2016-06-02']","['sot', 23, '2016-05-10/2016-06-02']"
"[39, '2016-11-04/2016-12-13']","['sot', 39, '2016-11-04/2016-12-13']"
"[891, '2017-01-09/2019-06-19']","['h', 36, '2017-01-09/2017-02-14']","['sot', 47, '2017-02-14/2017-04-02']","['h', 54, '2017-04-21/2017-05-26']","['sot', 36, '2017-05-26/2017-07-01']","['h', 81, '2017-07-20/2017-09-20']","['sot', 80, '2017-09-20/2017-12-09']","['h', 135, '2017-12-28/2018-04-23']","['sot', 169, '2018-04-23/2018-10-09']","['h', 51, '2018-10-28/2018-11-29']","['sot', 202, '2018-11-29/2019-06-19']"
