durations,datelimits
24.0,2017-09-17/2017-10-11
14.0,2017-11-07/2017-11-21
11.0,2018-01-04/2018-01-15
12.0,2018-01-21/2018-02-02
8.0,2017-12-23/2017-12-31
9.0,2018-02-02/2018-02-11
94.0,2018-02-17/2018-05-22
15.0,2018-06-22/2018-07-07
113.0,2018-08-27/2018-12-18
184.0,2018-12-18/2019-06-20
