durations,datelimits
397.0,2013-07-25/2014-08-26
78.0,2014-08-26/2014-11-12
46.0,2015-03-09/2015-04-24
26.0,2015-07-22/2015-08-17
28.0,2015-08-17/2015-09-14
37.0,2015-11-11/2015-12-18
42.0,2016-06-02/2016-07-14
76.0,2016-07-14/2016-09-28
51.0,2017-04-11/2017-06-01
202.0,2017-09-22/2018-04-12
434.0,2018-04-12/2019-06-20
