durations,datelimits
63.0,2014-09-24/2014-11-26
78.0,2015-08-23/2015-11-09
27.0,2015-06-24/2015-07-21
20.0,2015-12-16/2016-01-05
19.0,2016-01-28/2016-02-16
17.0,2016-03-11/2016-03-28
24.0,2016-07-22/2016-08-15
34.0,2016-11-16/2016-12-20
26.0,2017-02-16/2017-03-14
14.0,2017-03-21/2017-04-04
18.0,2017-07-14/2017-08-01
15.0,2017-10-02/2017-10-17
14.0,2017-12-19/2018-01-02
18.0,2018-02-21/2018-03-11
17.0,2018-07-21/2018-08-07
9.0,2019-06-11/2019-06-20
