durations,datelimits
73.0,2015-06-15/2015-08-27
153.0,2015-08-27/2016-01-27
71.0,2016-02-14/2016-04-25
35.0,2016-06-01/2016-07-06
29.0,2016-09-23/2016-10-22
69.0,2016-10-24/2017-01-01
51.0,2017-01-11/2017-03-03
46.0,2017-03-03/2017-04-18
255.0,2017-05-19/2018-01-29
38.0,2018-09-02/2018-10-10
81.0,2018-11-12/2019-02-01
125.0,2019-02-01/2019-06-06
