durations,datelimits
55.0,2015-10-08/2015-12-02
56.0,2015-12-23/2016-02-17
84.0,2016-03-21/2016-06-13
60.0,2016-12-02/2017-01-31
62.0,2017-01-31/2017-04-03
106.0,2017-12-07/2018-03-23
90.0,2019-01-30/2019-04-30
