durations,datelimits
125.0,2015-08-17/2015-12-20
41.0,2015-12-20/2016-01-30
47.0,2016-01-30/2016-03-17
12.0,2016-06-10/2016-06-22
12.0,2016-09-30/2016-10-12
12.0,2017-03-08/2017-03-20
15.0,2017-06-30/2017-07-15
8.0,2017-05-05/2017-05-13
8.0,2017-09-29/2017-10-07
7.0,2017-11-04/2017-11-11
7.0,2018-01-17/2018-01-24
8.0,2018-02-13/2018-02-21
10.0,2018-06-30/2018-07-10
11.0,2018-08-10/2018-08-21
14.0,2018-11-10/2018-11-24
