durations,datelimits
15.0,2013-07-28/2013-08-12
23.0,2013-08-12/2013-09-04
8.0,2013-11-24/2013-12-02
14.0,2014-01-07/2014-01-21
13.0,2014-02-19/2014-03-04
19.0,2014-04-12/2014-05-01
12.0,2014-05-02/2014-05-14
13.0,2014-05-14/2014-05-27
14.0,2014-05-28/2014-06-11
47.0,2015-07-30/2015-09-15
36.0,2015-10-02/2015-11-07
177.0,2015-11-07/2016-05-02
73.0,2016-05-30/2016-08-11
85.0,2016-08-11/2016-11-04
149.0,2017-12-30/2018-05-28
