cooperlees,6,90,110,106,140,253,5,577,79,109,117,50,60,1705,0.0093841642228739
robshakir,5,7,0.42857142857142855
davidrothera,917,333,1252,0.003194888178913738
richardsheehan,242,244,0.012295081967213115
Babar,1,1.0
jpaussa,5,6,0.3333333333333333
arnotron,1,1.0
nemith,643,644,0.003105590062111801
jda,1,1.0
fhidalgosola,6,7,0.2857142857142857
