sha,author_id,date
142fd66d46c1f6e6d09e082024961d21109e2c3a,miguelff,2017-06-01 17:56:26
dea17de807360dd8a3106b63f805275e2b6deefd,miguelff,2017-06-29 15:52:03
97d95f258ba1504b3157f5447f8790e877a91a0e,miguelff,2017-06-29 16:09:11
ea02058be862d0135ae8e9f3a966f1bc4edf60a2,miguelff,2017-06-29 16:09:47
65d8bd3e242ab156c83399220593abd1a1740f93,miguelff,2017-06-29 16:37:53
6d4465b03b6757a0a8af4c55882e7374cc85fffe,miguelff,2017-06-30 15:05:28
f763f25a8fabe4e69c1081d80fbe25194696f307,miguelff,2017-07-07 10:24:50
0e60685deeb44296e25412b909c26d3f277d2ddd,miguelff,2017-07-07 10:58:43
21f1904461990e0835fb0d0f97078b7b62af04f5,miguelff,2017-07-07 11:28:49
6ebdac546d8bf2ba45dd3166b6cd3c7a888d07ae,miguelff,2017-07-11 15:38:47
c42e8d2f12aa01902ee7515b1ddd073d580279e9,miguelff,2017-07-11 15:43:52
c17fe8f2199fcbd13a099876dc0d024ed71740c6,miguelff,2017-07-11 15:49:34
631284156a992ec46754d1da52874815a5830b44,miguelff,2017-07-12 09:20:32
859b3f2551ff5a402f1b242464522f3d2fa3f401,miguelff,2017-08-29 12:43:26
a1d39ac08bcde75c548952ca47c7e44936af119c,miguelff,2017-09-20 11:11:06
c41542983a821f2f5a1bd35ff9e50099f294c37a,miguelff,2017-10-10 15:56:01
f2c388fb822bd0a84ff44260e69f31fcdbfc2230,Oneill38,2019-01-17 21:44:49
79e798ecc565b390838bd41f6f2c9047c6d68767,Oneill38,2019-01-17 23:41:32
7ba261fd45128b9a73113c0eeeb13432ac356453,Oneill38,2019-01-18 17:28:43
ce6c842a2b01905da3610ca7fcf9abf8200d29fb,miguelff,2019-01-22 20:50:59
8eac38641904dfa7171e706dae98ee2541224a87,Oneill38,2019-01-22 21:02:59
f9dcc5c9d2238149c486ed8694b1f09f46120ab2,Oneill38,2019-01-22 21:09:46
9de85d21adf006bb1f3e1d2b9afcea173f4bca8c,miguelff,2019-01-23 11:12:28
