"[66.0, '2016-04-25/2016-06-30']","['sot', 66, '2016-04-25/2016-06-30']"
"[119.0, '2016-08-15/2016-12-12']","['h', 62, '2016-08-15/2016-10-16']"
"[255.0, '2016-12-12/2017-08-24']","['sot', 255, '2016-12-12/2017-08-24']"
"[116.0, '2017-09-07/2018-01-01']","['sot', 116, '2017-09-07/2018-01-01']"
"[109.0, '2018-02-05/2018-05-25']","['sot', 109, '2018-02-05/2018-05-25']"
"[104.0, '2018-06-15/2018-09-27']","['sot', 104, '2018-06-15/2018-09-27']"
