durations;datelimits
21;2019-05-10/2019-05-31
31;2019-04-05/2019-05-06
23;2018-11-14/2018-12-07
20;2018-02-14/2018-03-06
12;2017-12-22/2018-01-03
12;2017-11-02/2017-11-14
16;2017-11-14/2017-11-30
13;2017-08-10/2017-08-23
8;2017-07-24/2017-08-01
9;2017-06-26/2017-07-05
8;2017-05-11/2017-05-19
8;2017-03-28/2017-04-05
13;2017-04-05/2017-04-18
