"[35, '2014-09-11/2014-10-16']","['h', 34, '2014-09-11/2014-10-15']"
"[43, '2014-10-21/2014-12-03']","['h', 41, '2014-10-21/2014-12-01']"
"[84, '2014-12-03/2015-02-25']","['sot', 84, '2014-12-03/2015-02-25']"
"[21, '2015-08-18/2015-09-08']","['sot', 21, '2015-08-18/2015-09-08']"
"[10, '2015-09-18/2015-09-28']","['sot', 10, '2015-09-18/2015-09-28']"
"[10, '2015-10-30/2015-11-09']","['sot', 10, '2015-10-30/2015-11-09']"
"[12, '2016-03-17/2016-03-29']","['sot', 12, '2016-03-17/2016-03-29']"
"[13, '2016-05-31/2016-06-13']","['sot', 13, '2016-05-31/2016-06-13']"
"[15, '2016-06-28/2016-07-13']","['sot', 15, '2016-06-28/2016-07-13']"
"[14, '2016-06-14/2016-06-28']","['sot', 14, '2016-06-14/2016-06-28']"
"[121, '2016-08-02/2016-12-01']","['sot', 121, '2016-08-02/2016-12-01']"
"[55, '2016-12-22/2017-02-15']","['sot', 55, '2016-12-22/2017-02-15']"
"[253, '2017-02-15/2017-10-26']","['sot', 132, '2017-02-15/2017-06-27']","['h', 115, '2017-08-10/2017-10-20']"
"[588, '2017-11-05/2019-06-16']","['sot', 107, '2017-11-05/2018-02-20']","['h', 111, '2018-04-09/2018-06-11']","['sot', 158, '2018-06-11/2018-11-16']","['h', 212, '2019-01-03/2019-06-16']"
