kevinsawicki,14,20,43,2,59,22,13,43,188,406,0.027093596059113302
benogle,41,36,79,109,15,224,505,0.013861386138613862
nathansobo,2,297,55,8,363,0.013774104683195593
aroben,1,1.0
simurai,38,520,34,26,625,1246,0.006420545746388443
as-cii,10,11,0.18181818181818182
lee-dohm,4,5,0.4
