durations;datelimits
22;2019-05-28/2019-06-19
13;2019-03-22/2019-04-04
12;2018-12-21/2019-01-02
34;2018-10-10/2018-11-13
56;2016-12-17/2017-02-11
105;2017-02-11/2017-05-27
496;2017-06-01/2018-10-10
746;2014-12-02/2016-12-17
277;2013-10-07/2014-07-11
