"[68, '2016-03-02/2016-05-09']","['sot', 68, '2016-03-02/2016-05-09']"
"[31, '2016-11-18/2016-12-19']","['sot', 31, '2016-11-18/2016-12-19']"
"[28, '2017-05-02/2017-05-30']","['sot', 28, '2017-05-02/2017-05-30']"
"[30, '2017-05-30/2017-06-29']","['sot', 30, '2017-05-30/2017-06-29']"
"[255, '2017-06-30/2018-03-12']","['sot', 255, '2017-06-30/2018-03-12']"
"[99, '2018-03-12/2018-06-19']","['sot', 99, '2018-03-12/2018-06-19']"
"[365, '2018-06-19/2019-06-19']","['sot', 162, '2018-06-19/2018-11-28']","['h', 127, '2019-01-05/2019-04-04']","['sot', 76, '2019-04-04/2019-06-19']"
