"[96, '2016-06-09/2016-09-13']","['sot', 96, '2016-06-09/2016-09-13']"
"[200, '2016-10-10/2017-04-28']","['sot', 200, '2016-10-10/2017-04-28']"
"[82, '2017-10-19/2018-01-09']","['sot', 82, '2017-10-19/2018-01-09']"
