durations;datelimits
2027;2013-12-01/2019-06-20
129;2012-10-02/2013-02-08
270;2011-06-08/2012-03-04
131;2010-05-29/2010-10-07
122;2009-11-28/2010-03-30
43;2009-06-26/2009-08-08
99;2009-03-02/2009-06-09
37;2008-12-01/2009-01-07
19;2008-06-03/2008-06-22
24;2008-07-31/2008-08-24
