"[69.0, '2016-05-24/2016-08-01']","['sot', 69, '2016-05-24/2016-08-01']"
"[102.0, '2017-04-14/2017-07-25']","['sot', 102, '2017-04-14/2017-07-25']"
"[405, '2017-11-22/2019-01-01']","['sot', 405, '2017-11-22/2019-01-01']"
