"[40.0, '2015-12-18/2016-01-27']","['sot', 40, '2015-12-18/2016-01-27']"
"[28.0, '2016-01-27/2016-02-24']","['sot', 28, '2016-01-27/2016-02-24']"
"[12.0, '2016-03-02/2016-03-14']","['sot', 12, '2016-03-02/2016-03-14']"
"[25.0, '2016-08-26/2016-09-20']","['sot', 25, '2016-08-26/2016-09-20']"
"[19.0, '2016-06-09/2016-06-28']","['sot', 19, '2016-06-09/2016-06-28']"
"[30.0, '2017-01-06/2017-02-05']","['sot', 30, '2017-01-06/2017-02-05']"
"[621.0, '2017-04-16/2018-12-28']","['sot', 477, '2017-04-16/2018-08-06']","['h', 144, '2018-09-10/2018-12-28']"
