"[18.0, '2015-10-09/2015-10-27']","['sot', 18, '2015-10-09/2015-10-27']"
"[18.0, '2016-01-07/2016-01-25']","['sot', 18, '2016-01-07/2016-01-25']"
"[8.0, '2015-12-07/2015-12-15']","['sot', 8, '2015-12-07/2015-12-15']"
"[8.0, '2016-03-08/2016-03-16']","['sot', 8, '2016-03-08/2016-03-16']"
"[33.0, '2016-04-29/2016-06-01']","['sot', 33, '2016-04-29/2016-06-01']"
"[29.0, '2016-06-03/2016-07-02']","['sot', 29, '2016-06-03/2016-07-02']"
"[24.0, '2016-10-14/2016-11-07']","['sot', 24, '2016-10-14/2016-11-07']"
"[785, '2016-11-07/2019-01-01']","['sot', 140, '2016-11-07/2017-03-27']","['h', 38, '2017-04-11/2017-05-04']","['sot', 133, '2017-05-04/2017-09-14']","['h', 36, '2017-09-29/2017-10-20']","['sot', 18, '2017-10-20/2017-11-07']","['h', 35, '2017-11-22/2017-12-12']","['sot', 29, '2017-12-12/2018-01-10']","['h', 63, '2018-01-25/2018-03-14']","['sot', 293, '2018-03-14/2019-01-01']"
