"[81, '2018-03-16/2018-06-05']","['sot', 81, '2018-03-16/2018-06-05']"
"[48, '2017-11-29/2018-01-16']","['sot', 48, '2017-11-29/2018-01-16']"
"[26, '2018-09-12/2018-10-08']","['sot', 26, '2018-09-12/2018-10-08']"
