"[111, '2015-01-03/2015-04-24']","['sot', 111, '2015-01-03/2015-04-24']"
"[143, '2015-11-13/2016-04-04']","['sot', 143, '2015-11-13/2016-04-04']"
"[111, '2016-05-19/2016-09-07']","['sot', 111, '2016-05-19/2016-09-07']"
"[161, '2017-04-13/2017-09-21']","['sot', 161, '2017-04-13/2017-09-21']"
