"[15, '2014-12-05/2014-12-20']","['sot', 15, '2014-12-05/2014-12-20']"
"[22, '2014-12-20/2015-01-11']","['sot', 22, '2014-12-20/2015-01-11']"
"[9, '2015-04-23/2015-05-02']","['sot', 9, '2015-04-23/2015-05-02']"
"[23, '2015-05-17/2015-06-09']","['sot', 23, '2015-05-17/2015-06-09']"
"[26, '2015-12-11/2016-01-06']","['sot', 26, '2015-12-11/2016-01-06']"
"[18, '2016-02-03/2016-02-21']","['sot', 18, '2016-02-03/2016-02-21']"
"[12, '2016-04-14/2016-04-26']","['sot', 12, '2016-04-14/2016-04-26']"
"[11, '2016-03-28/2016-04-08']","['sot', 11, '2016-03-28/2016-04-08']"
"[28, '2016-05-27/2016-06-24']","['sot', 28, '2016-05-27/2016-06-24']"
"[51, '2016-07-17/2016-09-06']","['sot', 51, '2016-07-17/2016-09-06']"
"[85, '2017-04-25/2017-07-19']","['sot', 85, '2017-04-25/2017-07-19']"
