"[31, '2016-06-14/2016-07-15']","['sot', 31, '2016-06-14/2016-07-15']"
"[72, '2016-09-13/2016-11-24']","['sot', 72, '2016-09-13/2016-11-24']"
"[54, '2016-11-24/2017-01-17']","['sot', 54, '2016-11-24/2017-01-17']"
"[110, '2017-06-02/2017-09-20']","['sot', 110, '2017-06-02/2017-09-20']"
"[28, '2017-12-15/2018-01-12']","['sot', 28, '2017-12-15/2018-01-12']"
"[20, '2017-09-28/2017-10-18']","['sot', 20, '2017-09-28/2017-10-18']"
"[19, '2017-11-26/2017-12-15']","['sot', 19, '2017-11-26/2017-12-15']"
"[15, '2017-10-25/2017-11-09']","['sot', 15, '2017-10-25/2017-11-09']"
"[28, '2018-03-15/2018-04-12']","['sot', 28, '2018-03-15/2018-04-12']"
"[17, '2018-04-27/2018-05-14']","['sot', 17, '2018-04-27/2018-05-14']"
"[79, '2018-05-16/2018-08-03']","['sot', 79, '2018-05-16/2018-08-03']"
"[39, '2018-08-03/2018-09-11']","['sot', 39, '2018-08-03/2018-09-11']"
"[58, '2018-10-30/2018-12-27']","['sot', 58, '2018-10-30/2018-12-27']"
