"[110, '2013-01-25/2013-05-15']","['sot', 110, '2013-01-25/2013-05-15']"
"[29, '2013-05-15/2013-06-13']","['sot', 29, '2013-05-15/2013-06-13']"
"[42, '2013-09-19/2013-10-31']","['sot', 42, '2013-09-19/2013-10-31']"
"[34, '2014-06-29/2014-08-02']","['sot', 34, '2014-06-29/2014-08-02']"
"[18, '2014-11-08/2014-11-26']","['sot', 18, '2014-11-08/2014-11-26']"
"[13, '2014-12-17/2014-12-30']","['sot', 13, '2014-12-17/2014-12-30']"
"[31, '2016-04-01/2016-05-02']","['sot', 31, '2016-04-01/2016-05-02']"
"[29, '2016-07-26/2016-08-24']","['sot', 29, '2016-07-26/2016-08-24']"
"[22, '2016-11-29/2016-12-21']","['sot', 22, '2016-11-29/2016-12-21']"
"[20, '2016-12-21/2017-01-10']","['sot', 20, '2016-12-21/2017-01-10']"
"[21, '2017-02-01/2017-02-22']","['sot', 21, '2017-02-01/2017-02-22']"
"[36, '2017-03-22/2017-04-27']","['sot', 36, '2017-03-22/2017-04-27']"
"[27, '2017-09-13/2017-10-10']","['sot', 27, '2017-09-13/2017-10-10']"
"[15, '2017-08-23/2017-09-07']","['sot', 15, '2017-08-23/2017-09-07']"
"[35, '2018-05-08/2018-06-12']","['sot', 35, '2018-05-08/2018-06-12']"
"[28, '2018-06-20/2018-07-18']","['sot', 28, '2018-06-20/2018-07-18']"
"[56, '2018-08-30/2018-10-25']","['sot', 56, '2018-08-30/2018-10-25']"
