"[63, '2014-09-24/2014-11-26']","['sot', 63, '2014-09-24/2014-11-26']"
"[78, '2015-08-23/2015-11-09']","['sot', 78, '2015-08-23/2015-11-09']"
"[27, '2015-06-24/2015-07-21']","['sot', 27, '2015-06-24/2015-07-21']"
"[20, '2015-12-16/2016-01-05']","['sot', 20, '2015-12-16/2016-01-05']"
"[19, '2016-01-28/2016-02-16']","['sot', 19, '2016-01-28/2016-02-16']"
"[17, '2016-03-11/2016-03-28']","['sot', 17, '2016-03-11/2016-03-28']"
"[24, '2016-07-22/2016-08-15']","['sot', 24, '2016-07-22/2016-08-15']"
"[34, '2016-11-16/2016-12-20']","['sot', 34, '2016-11-16/2016-12-20']"
"[26, '2017-02-16/2017-03-14']","['sot', 26, '2017-02-16/2017-03-14']"
"[14, '2017-03-21/2017-04-04']","['sot', 14, '2017-03-21/2017-04-04']"
"[18, '2017-07-14/2017-08-01']","['sot', 18, '2017-07-14/2017-08-01']"
"[15, '2017-10-02/2017-10-17']","['sot', 15, '2017-10-02/2017-10-17']"
"[14, '2017-12-19/2018-01-02']","['sot', 14, '2017-12-19/2018-01-02']"
"[18, '2018-02-21/2018-03-11']","['sot', 18, '2018-02-21/2018-03-11']"
"[17, '2018-07-21/2018-08-07']","['sot', 17, '2018-07-21/2018-08-07']"
"[9, '2019-06-11/2019-06-20']","['sot', 9, '2019-06-11/2019-06-20']"
