durations,datelimits
45.0,2011-06-11/2011-07-26
119.0,2011-07-26/2011-11-22
15.0,2012-02-16/2012-03-02
25.0,2012-07-16/2012-08-10
15.0,2012-09-01/2012-09-16
127.0,2012-09-16/2013-01-21
85.0,2013-01-21/2013-04-16
290.0,2016-01-16/2016-11-01
447.0,2014-01-16/2015-04-08
