durations,datelimits
29.0,2014-05-29/2014-06-27
31.0,2014-07-12/2014-08-12
7.0,2014-09-05/2014-09-12
10.0,2014-10-09/2014-10-19
9.0,2014-10-19/2014-10-28
8.0,2014-11-05/2014-11-13
17.0,2014-11-28/2014-12-15
16.0,2014-12-21/2015-01-06
14.0,2015-04-01/2015-04-15
23.0,2015-04-17/2015-05-10
27.0,2015-06-12/2015-07-09
1019.0,2016-09-04/2019-06-20
