durations,datelimits
22.0,2013-08-05/2013-08-27
14.0,2013-10-07/2013-10-21
9.0,2013-12-06/2013-12-15
7.0,2014-03-10/2014-03-17
34.0,2014-06-15/2014-07-19
91.0,2016-09-07/2016-12-07
104.0,2015-12-16/2016-03-29
61.0,2015-07-26/2015-09-25
287.0,2014-07-19/2015-05-02
