id,date,creator_login
316234000,2017-07-19 00:05:54,not-an-aardvark
316238129,2017-07-19 00:36:00,not-an-aardvark
317124030,2017-07-21 22:08:07,not-an-aardvark
317166203,2017-07-22 08:18:51,not-an-aardvark
317167635,2017-07-22 08:43:15,not-an-aardvark
317220004,2017-07-23 00:39:32,not-an-aardvark
317220757,2017-07-23 00:57:01,not-an-aardvark
317525625,2017-07-24 19:14:04,not-an-aardvark
317532081,2017-07-24 19:40:03,not-an-aardvark
317548970,2017-07-24 20:45:32,not-an-aardvark
