"[51, '2016-11-16/2017-01-06']","['sot', 51, '2016-11-16/2017-01-06']"
"[211, '2018-03-06/2018-10-03']","['sot', 211, '2018-03-06/2018-10-03']"
"[258, '2018-10-03/2019-06-18']","['sot', 258, '2018-10-03/2019-06-18']"
