"[105, '2015-10-13/2016-01-26']","['sot', 105, '2015-10-13/2016-01-26']"
"[57, '2016-09-10/2016-11-06']","['sot', 57, '2016-09-10/2016-11-06']"
"[27, '2016-11-24/2016-12-21']","['sot', 27, '2016-11-24/2016-12-21']"
"[25, '2016-12-21/2017-01-15']","['sot', 25, '2016-12-21/2017-01-15']"
"[36, '2017-10-22/2017-11-27']","['sot', 36, '2017-10-22/2017-11-27']"
"[43, '2018-01-13/2018-02-25']","['sot', 43, '2018-01-13/2018-02-25']"
"[210, '2018-11-20/2019-06-18']","['sot', 210, '2018-11-20/2019-06-18']"
