dev;breaks;A_to_S;S_to_A;A_to_H;H_to_A;S_to_H;H_to_S;H_to_D;D_to_A;D_to_S
zzak;24.202947086403217;3.91158740790355;3.91158740790355;0.9778968519758875;0.7334226389819156;0.24447421299397187;0.24447421299397187;0.0;0.0;0.0
lukaszx0;8.95846444304594;2.067337948395217;1.8376337319068594;0.9188168659534297;0.45940843297671485;0.45940843297671485;0.45940843297671485;0.45940843297671485;0.0;0.0
gmcgibbon;22.52454417952314;1.5357643758765778;1.5357643758765778;1.5357643758765778;1.023842917251052;0.0;0.511921458625526;0.0;0.0;0.0
dmathieu;8.623882503192847;1.165389527458493;0.9323116219667944;0.6992337164750958;0.4661558109833972;0.2330779054916986;0.0;0.4661558109833972;0.0;0.0
seuros;41.023054755043226;5.785302593659942;5.785302593659942;1.0518731988472623;0.5259365994236311;0.0;0.5259365994236311;0.0;0.0;0.0
rohit;5.2898550724637685;0.4231884057971015;0.21159420289855074;1.0579710144927537;0.6347826086956522;0.21159420289855074;0.21159420289855074;0.4231884057971015;0.21159420289855074;0.0
maclover7;55.11258278145696;4.8344370860927155;4.350993377483444;0.48344370860927155;0.48344370860927155;1.9337748344370862;1.9337748344370862;0.0;0.0;0.0
senny;45.19859813084112;2.3878504672897196;2.217289719626168;0.8528037383177569;0.3411214953271028;0.3411214953271028;0.3411214953271028;0.3411214953271028;0.1705607476635514;0.1705607476635514
vijaydev;39.66422466422466;1.7826617826617828;1.7826617826617828;0.8913308913308914;0.7427757427757428;0.0;0.14855514855514856;0.0;0.0;0.0
jonatack;15.832356389214539;0.0;0.0;0.42790152403282533;0.0;0.0;0.0;0.42790152403282533;0.0;0.0
utilum;17.73409893992933;2.5795053003533566;2.5795053003533566;0.32243816254416957;0.32243816254416957;0.0;0.0;0.0;0.0;0.0
meinac;10.74281709880869;1.790469516468115;1.278906797477225;0.0;0.0;0.767344078486335;0.51156271899089;0.0;0.0;0.0
claudiob;18.45941351466213;1.8614534636634084;1.8614534636634084;0.9307267318317042;0.6204844878878027;0.0;0.3102422439439014;0.0;0.0;0.0
waynn;5.286206896551724;0.2517241379310345;0.2517241379310345;1.006896551724138;0.0;0.0;0.0;1.006896551724138;0.503448275862069;0.0
smartinez87;9.065874730021598;0.7883369330453563;0.7883369330453563;3.5475161987041037;1.1825053995680346;0.0;0.7883369330453563;1.5766738660907127;0.7883369330453563;0.0
vipulnsward;28.767723102585485;3.0442035029190992;2.891993327773144;0.45663052543786486;0.3044203502919099;0.15221017514595495;0.3044203502919099;0.0;0.0;0.0
dhh;23.489648291344476;1.7298578199052133;1.7298578199052133;0.8194063357445748;0.8194063357445748;0.0;0.0;0.0;0.0;0.0
byroot;4.596977329974811;0.3940266282835552;0.3940266282835552;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JuanitoFatas;11.486706456863809;1.188279978296256;0.9902333152468801;0.39609332609875203;0.19804666304937601;0.19804666304937601;0.0;0.39609332609875203;0.19804666304937601;0.19804666304937601
matthewd;41.53707518022657;4.698764160659114;4.698764160659114;0.0;0.0;0.0;0.0;0.0;0.0;0.0
mtsmfm;6.315789473684211;1.3157894736842106;1.3157894736842106;0.0;0.0;0.0;0.0;0.0;0.0;0.0
robertomiranda;4.8153034300791555;0.6420404573438874;0.48153034300791553;0.16051011433597184;0.0;0.16051011433597184;0.0;0.3210202286719437;0.16051011433597184;0.0
ugisozols;6.740535549399815;0.33702677746999077;0.33702677746999077;0.0;0.0;0.0;0.0;0.0;0.0;0.0
lifo;14.418840212712078;0.2772853887060015;0.2772853887060015;1.5712838693340085;1.3864269435300076;0.0;0.0924284629020005;0.0;0.0;0.0
gsamokovarov;10.181311018131103;1.1878196187819619;1.1878196187819619;0.0;0.0;0.0;0.0;0.0;0.0;0.0
kirs;7.062693498452012;1.2712848297213621;0.9887770897832817;0.0;0.0;0.2825077399380805;0.14125386996904024;0.0;0.0;0.0
rafaelfranca;55.49102927289896;3.9062008183821217;3.9062008183821217;0.22977651872836008;0.11488825936418004;0.22977651872836008;0.34466477809254015;0.0;0.0;0.0
gbuesing;4.610526315789473;0.0;0.0;1.1526315789473682;0.19210526315789472;0.19210526315789472;0.19210526315789472;0.9605263157894736;0.38421052631578945;0.0
sgrif;33.48303870043;4.010989010989011;3.8365981844242714;0.0;0.0;0.17439082656473961;0.0;0.0;0.0;0.0
yhirano55;19.375;3.125;3.125;1.875;1.25;0.0;0.625;0.0;0.0;0.0
mikel;11.40625;1.42578125;0.85546875;0.85546875;0.5703125;0.5703125;0.0;0.5703125;0.0;0.0
arunagw;23.581824636137735;2.3322683706070286;2.3322683706070286;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nicksieger;2.532210109018831;0.24116286752560293;0.12058143376280146;0.48232573505120585;0.3617443012884044;0.12058143376280146;0.0;0.24116286752560293;0.12058143376280146;0.0
alexcameron89;9.262218045112782;0.6860902255639098;0.3430451127819549;0.3430451127819549;0.0;0.3430451127819549;0.0;0.6860902255639098;0.3430451127819549;0.0
chuyeow;5.271664374140303;0.25103163686382396;0.25103163686382396;0.0;0.0;0.0;0.0;0.0;0.0;0.0
dasch;3.1890389197776017;0.09663754302356369;0.0;0.38655017209425474;0.28991262907069104;0.09663754302356369;0.0;0.19327508604712737;0.09663754302356369;0.0
wangjohn;51.30522088353414;4.397590361445784;2.931726907630522;2.931726907630522;1.465863453815261;5.863453815261044;4.397590361445784;2.931726907630522;0.0;0.0
fcheung;4.549861495844875;0.16851338873499538;0.16851338873499538;2.3591874422899353;0.8425669436749769;0.0;0.0;1.5166204986149583;1.0110803324099722;0.0
yahonda;18.21125265392781;0.7749469214437367;0.7749469214437367;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NZKoz;16.11596312469675;0.35419699175157693;0.17709849587578846;1.4167879670063077;1.2396894711305193;0.17709849587578846;0.0;0.35419699175157693;0.0;0.0
vishnuatrai;13.281053952321205;1.3739021329987453;0.9159347553324969;0.9159347553324969;0.45796737766624845;0.9159347553324969;0.45796737766624845;0.9159347553324969;0.0;0.0
albertoalmagro;20.738636363636363;1.6590909090909092;1.6590909090909092;0.8295454545454546;0.8295454545454546;0.0;0.0;0.0;0.0;0.0
dchelimsky;6.249027237354086;0.8521400778210118;0.8521400778210118;0.2840466926070039;0.2840466926070039;0.0;0.0;0.0;0.0;0.0
radar;9.5944036178632;0.7221594120972301;0.7221594120972301;1.031656302996043;0.9284906726964387;0.0;0.0;0.10316563029960431;0.0;0.0
metaskills;2.2617291236352908;0.3231041605193272;0.3231041605193272;0.0;0.0;0.0;0.0;0.0;0.0;0.0
eileencodes;57.42003146303094;4.402202412165705;4.402202412165705;0.0;0.0;0.0;0.0;0.0;0.0;0.0
rubys;5.038826574633305;0.6298533218291631;0.6298533218291631;1.1022433132010354;0.6298533218291631;0.0;0.47238999137187226;0.0;0.0;0.0
lest;34.6467991169978;4.8344370860927155;3.222958057395144;2.4172185430463577;1.611479028697572;1.611479028697572;0.805739514348786;1.611479028697572;0.0;0.0
josevalim;37.93797150041911;3.3654652137468566;3.2124895222129086;2.7535624476110647;2.1416596814752724;0.45892707460184406;0.15297569153394802;0.9178541492036881;0.30595138306789604;0.15297569153394802
drogus;29.088122605363985;2.2375478927203063;1.957854406130268;2.5172413793103448;2.2375478927203063;0.5593869731800766;0.2796934865900383;0.5593869731800766;0.0;0.0
avakhov;25.55;0.6083333333333334;0.6083333333333334;4.866666666666667;2.4333333333333336;0.6083333333333334;1.8250000000000002;1.2166666666666668;0.0;0.0
kuldeepaggarwal;20.011918951132298;2.6102502979737783;2.6102502979737783;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jeremy;31.656312127236582;2.449055666003976;2.449055666003976;1.8141153081510935;1.8141153081510935;0.0;0.0;0.0;0.0;0.0
yui-knk;34.250229990800364;2.686292548298068;2.3505059797608094;1.343146274149034;1.0073597056117756;0.3357865685372585;0.0;0.671573137074517;0.0;0.0
mechanicles;7.142375168690958;0.7388663967611335;0.7388663967611335;0.24628879892037783;0.24628879892037783;0.0;0.0;0.0;0.0;0.0
laurocaetano;15.0;0.625;0.0;1.25;0.625;0.625;1.25;0.0;0.0;0.0
steveklabnik;48.11072056239016;1.2829525483304043;0.6414762741652021;0.6414762741652021;0.0;2.5659050966608086;1.9244288224956063;1.2829525483304043;0.0;0.0
kennyj;41.965240641711226;4.879679144385027;4.391711229946524;1.9518716577540107;0.0;1.9518716577540107;0.9759358288770054;2.927807486631016;0.9759358288770054;0.4879679144385027
Gaurav2728;9.483848314606742;1.5379213483146068;1.5379213483146068;0.5126404494382023;0.5126404494382023;0.0;0.0;0.0;0.0;0.0
sikachu;9.761309672581854;1.0947263184203948;1.0947263184203948;0.2736815796050987;0.18245438640339914;0.0;0.0;0.09122719320169957;0.09122719320169957;0.0
pftg;24.943052391799544;4.988610478359909;4.157175398633258;0.8314350797266514;0.0;1.6628701594533029;0.8314350797266514;1.6628701594533029;0.8314350797266514;0.8314350797266514
jonleighton;18.98372686662412;1.6305041480536056;1.3975749840459477;0.4658583280153159;0.0;0.3493937460114869;0.11646458200382898;0.5823229100191448;0.4658583280153159;0.11646458200382898
bogdanvlviv;42.48854262144821;4.683776351970669;4.683776351970669;0.33455545371219064;0.33455545371219064;0.0;0.0;0.0;0.0;0.0
miloops;29.761012183692596;0.3420805998125586;0.0;4.447047797563262;3.0787253983130274;0.6841611996251172;0.0;2.0524835988753516;0.6841611996251172;0.3420805998125586
kamipo;55.34102060843965;5.014720314033366;5.014720314033366;0.8954857703631011;0.8954857703631011;0.0;0.0;0.0;0.0;0.0
