"[56.0, '2012-04-18/2012-06-13']","['sot', 56, '2012-04-18/2012-06-13']"
"[341.0, '2012-06-13/2013-05-20']","['sot', 25, '2012-06-13/2012-07-08']","['h', 60, '2012-07-22/2012-09-06']","['sot', 38, '2012-09-06/2012-10-14']","['h', 173, '2012-10-28/2013-04-05']","['sot', 45, '2013-04-05/2013-05-20']"
"[70.0, '2013-06-15/2013-08-24']","['sot', 70, '2013-06-15/2013-08-24']"
"[256.0, '2013-08-24/2014-05-07']","['sot', 32, '2013-08-24/2013-09-25']","['h', 30, '2013-10-09/2013-10-25']","['sot', 40, '2013-10-25/2013-12-04']","['h', 96, '2013-12-18/2014-03-10']","['sot', 58, '2014-03-10/2014-05-07']"
"[108.0, '2014-09-11/2014-12-28']","['sot', 108, '2014-09-11/2014-12-28']"
"[558.0, '2016-09-22/2018-04-03']","['sot', 558, '2016-09-22/2018-04-03']"
