"[175.0, '2015-11-21/2016-05-14']","['sot', 175, '2015-11-21/2016-05-14']"
"[44.0, '2015-08-12/2015-09-25']","['sot', 44, '2015-08-12/2015-09-25']"
"[57.0, '2015-09-25/2015-11-21']","['sot', 57, '2015-09-25/2015-11-21']"
"[53.0, '2016-08-06/2016-09-28']","['sot', 53, '2016-08-06/2016-09-28']"
"[60.0, '2016-10-01/2016-11-30']","['h', 48, '2016-10-01/2016-11-18']"
"[149.0, '2017-01-07/2017-06-05']","['h', 95, '2017-01-07/2017-04-12']","['sot', 54, '2017-04-12/2017-06-05']"
"[112.0, '2017-06-05/2017-09-25']","['sot', 112, '2017-06-05/2017-09-25']"
"[463, '2017-09-25/2019-01-01']","['sot', 463, '2017-09-25/2019-01-01']"
