muan,4,3,31,21,3,32,8,4,7,17,2,6,146,0.136986301369863
mislav,255,60,3,319,0.012539184952978056
kevinsawicki,2,5,0.8
javan,1,1.0
adin234,1,1.0
easingthemes,17,18,0.1111111111111111
